"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Parent PID"
"8:38:56.9002151 AM","conhost.exe","2076","RegOpenKey","HKLM","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read","3996","384"
"8:38:56.9002459 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9002773 AM","conhost.exe","2076","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","3996","384"
"8:38:56.9002997 AM","conhost.exe","2076","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","","3996","384"
"8:38:56.9013599 AM","conhost.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","REPARSE","Desired Access: Read","3996","384"
"8:38:56.9013945 AM","conhost.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9014400 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\CompatDll","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101","3996","384"
"8:38:56.9015183 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 260","3996","384"
"8:38:56.9015332 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\(Default)","SUCCESS","Type: REG_SZ, Length: 36, Data: 00060101.00060101","3996","384"
"8:38:56.9016510 AM","conhost.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value","3996","384"
"8:38:56.9016724 AM","conhost.exe","2076","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value","3996","384"
"8:38:56.9016976 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16","3996","384"
"8:38:56.9019652 AM","conhost.exe","2076","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9019886 AM","conhost.exe","2076","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 144","3996","384"
"8:38:56.9020018 AM","conhost.exe","2076","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","3996","384"
"8:38:56.9020808 AM","conhost.exe","2076","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9021131 AM","conhost.exe","2076","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 144","3996","384"
"8:38:56.9021298 AM","conhost.exe","2076","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS","","3996","384"
"8:38:56.9022670 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read","3996","384"
"8:38:56.9024264 AM","conhost.exe","2076","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value","3996","384"
"8:38:56.9024656 AM","conhost.exe","2076","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value","3996","384"
"8:38:56.9025413 AM","conhost.exe","2076","QueryNameInformationFile","C:\Windows\System32\conhost.exe","SUCCESS","Name: \Windows\System32\conhost.exe","3996","384"
"8:38:56.9026557 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9027034 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 0, Name: 949, Type: REG_SZ, Length: 10, Data: *굴림체","3996","384"
"8:38:56.9027207 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 1, Name: 0, Type: REG_SZ, Length: 30, Data: Lucida Console","3996","384"
"8:38:56.9027348 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 2, Name: 950, Type: REG_SZ, Length: 10, Data: *細明體","3996","384"
"8:38:56.9027472 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 3, Name: 932, Type: REG_SZ, Length: 18, Data: *ＭＳ ゴシック","3996","384"
"8:38:56.9027988 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 4, Name: 936, Type: REG_SZ, Length: 10, Data: *新宋体","3996","384"
"8:38:56.9028123 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","Index: 5, Name: 00, Type: REG_SZ, Length: 18, Data: Consolas","3996","384"
"8:38:56.9028244 AM","conhost.exe","2076","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","NO MORE ENTRIES","Index: 6, Length: 2,072","3996","384"
"8:38:56.9028352 AM","conhost.exe","2076","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Console\TrueTypeFont","SUCCESS","","3996","384"
"8:38:56.9028478 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Console\FullScreen","NAME NOT FOUND","Desired Access: Read","3996","384"
"8:38:56.9028654 AM","conhost.exe","2076","RegOpenKey","HKLM\Hardware\DESCRIPTION\System","SUCCESS","Desired Access: Read","3996","384"
"8:38:56.9028841 AM","conhost.exe","2076","RegQueryValue","HKLM\HARDWARE\DESCRIPTION\System\Identifier","SUCCESS","Type: REG_SZ, Length: 34, Data: AT/AT COMPATIBLE","3996","384"
"8:38:56.9028961 AM","conhost.exe","2076","RegCloseKey","HKLM\HARDWARE\DESCRIPTION\System","SUCCESS","","3996","384"
"8:38:56.9029818 AM","conhost.exe","2076","Thread Create","","SUCCESS","Thread ID: 4024","3996","384"
"8:38:56.9033242 AM","conhost.exe","2076","Thread Exit","","SUCCESS","Thread ID: 3996, User Time: 0.0156250, Kernel Time: 0.0156250","3996","384"
"8:38:56.9038454 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","Desired Access: Read","4024","384"
"8:38:56.9038733 AM","conhost.exe","2076","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32\conhost","NAME NOT FOUND","Length: 172","4024","384"
"8:38:56.9039155 AM","conhost.exe","2076","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Compatibility32","SUCCESS","","4024","384"
"8:38:56.9039622 AM","conhost.exe","2076","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\IME Compatibility","NAME NOT FOUND","Desired Access: Read","4024","384"
"8:38:56.9041918 AM","conhost.exe","2076","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access","4024","384"
"8:38:56.9042160 AM","conhost.exe","2076","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","4024","384"
"8:38:56.9042434 AM","conhost.exe","2076","RegOpenKey","HKCU\Console","SUCCESS","Desired Access: Read","4024","384"
"8:38:56.9042640 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ScreenColors","SUCCESS","Type: REG_DWORD, Length: 4, Data: 7","4024","384"
"8:38:56.9042995 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\PopupColors","SUCCESS","Type: REG_DWORD, Length: 4, Data: 245","4024","384"
"8:38:56.9043115 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\InsertMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","4024","384"
"8:38:56.9043226 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\QuickEdit","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","4024","384"
"8:38:56.9043339 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\FullScreen","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9043448 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\CodePage","NAME NOT FOUND","Length: 16","4024","384"
"8:38:56.9043574 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ScreenBufferSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 19660880","4024","384"
"8:38:56.9043689 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\WindowSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1638480","4024","384"
"8:38:56.9043801 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\WindowPosition","NAME NOT FOUND","Length: 16","4024","384"
"8:38:56.9043905 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\FontSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9044011 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\FontFamily","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9044117 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\FontWeight","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9044234 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\FaceName","NAME NOT FOUND","Length: 76","4024","384"
"8:38:56.9044751 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\CursorSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 25","4024","384"
"8:38:56.9044862 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\HistoryBufferSize","SUCCESS","Type: REG_DWORD, Length: 4, Data: 50","4024","384"
"8:38:56.9044973 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\NumberOfHistoryBuffers","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4","4024","384"
"8:38:56.9045087 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\HistoryNoDup","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9045229 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable00","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9045348 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable01","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8388608","4024","384"
"8:38:56.9045464 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable02","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32768","4024","384"
"8:38:56.9045584 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable03","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421376","4024","384"
"8:38:56.9045700 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable04","SUCCESS","Type: REG_DWORD, Length: 4, Data: 128","4024","384"
"8:38:56.9045815 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable05","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8388736","4024","384"
"8:38:56.9045930 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable06","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32896","4024","384"
"8:38:56.9046048 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable07","SUCCESS","Type: REG_DWORD, Length: 4, Data: 12632256","4024","384"
"8:38:56.9046165 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable08","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8421504","4024","384"
"8:38:56.9046667 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable09","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16711680","4024","384"
"8:38:56.9046789 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable10","SUCCESS","Type: REG_DWORD, Length: 4, Data: 65280","4024","384"
"8:38:56.9046905 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable11","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16776960","4024","384"
"8:38:56.9047021 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable12","SUCCESS","Type: REG_DWORD, Length: 4, Data: 255","4024","384"
"8:38:56.9047139 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable13","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16711935","4024","384"
"8:38:56.9047259 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable14","SUCCESS","Type: REG_DWORD, Length: 4, Data: 65535","4024","384"
"8:38:56.9047393 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ColorTable15","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16777215","4024","384"
"8:38:56.9047499 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\LoadConIme","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","4024","384"
"8:38:56.9047613 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ExtendedEditKey","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9047731 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\ExtendedEditkeyCustom","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9047856 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\WordDelimiters","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9047974 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\TrimLeadingZeros","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9048087 AM","conhost.exe","2076","RegQueryValue","HKCU\Console\EnableColorSelection","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","4024","384"
"8:38:56.9048204 AM","conhost.exe","2076","RegCloseKey","HKCU\Console","SUCCESS","","4024","384"
"8:38:56.9048302 AM","conhost.exe","2076","RegCloseKey","HKCU\Console","SUCCESS","","4024","384"
"8:38:56.9048397 AM","conhost.exe","2076","RegCloseKey","HKCU","SUCCESS","","4024","384"
"8:38:56.9085433 AM","conhost.exe","2076","CreateFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9085818 AM","conhost.exe","2076","QueryBasicInformationFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","CreationTime: 10/6/2021 10:42:34 AM, LastAccessTime: 11/13/2021 9:28:50 AM, LastWriteTime: 10/6/2021 10:42:34 AM, ChangeTime: 11/13/2021 9:28:50 AM, FileAttributes: A","4024","384"
"8:38:56.9085911 AM","conhost.exe","2076","CloseFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","","4024","384"
"8:38:56.9091346 AM","conhost.exe","2076","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9093151 AM","conhost.exe","2076","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 7/13/2009 3:40:46 PM, LastAccessTime: 7/13/2009 3:40:46 PM, LastWriteTime: 7/13/2009 5:16:17 PM, ChangeTime: 9/21/2015 11:13:13 AM, FileAttributes: A","4024","384"
"8:38:56.9093526 AM","conhost.exe","2076","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","4024","384"
"8:38:56.9095961 AM","conhost.exe","2076","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9097837 AM","conhost.exe","2076","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE","4024","384"
"8:38:56.9098204 AM","conhost.exe","2076","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther","4024","384"
"8:38:56.9100853 AM","conhost.exe","2076","Load Image","C:\Windows\System32\uxtheme.dll","SUCCESS","Image Base: 0x73b60000, Image Size: 0x40000","4024","384"
"8:38:56.9101118 AM","conhost.exe","2076","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS","","4024","384"
"8:38:56.9116918 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 532","4024","384"
"8:38:56.9121970 AM","conhost.exe","2076","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9122282 AM","conhost.exe","2076","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY","4024","384"
"8:38:56.9122346 AM","conhost.exe","2076","QueryStandardInformationFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","AllocationSize: 2,945,024, EndOfFile: 2,944,004, NumberOfLinks: 2, DeletePending: False, Directory: False","4024","384"
"8:38:56.9122510 AM","conhost.exe","2076","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther","4024","384"
"8:38:56.9122751 AM","conhost.exe","2076","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","","4024","384"
"8:38:56.9123374 AM","conhost.exe","2076","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeProcessSearchMode","NAME NOT FOUND","Length: 16","4024","384"
"8:38:56.9126505 AM","conhost.exe","2076","CreateFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9126729 AM","conhost.exe","2076","QueryBasicInformationFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","CreationTime: 10/6/2021 10:42:34 AM, LastAccessTime: 11/13/2021 9:28:50 AM, LastWriteTime: 10/6/2021 10:42:34 AM, ChangeTime: 11/13/2021 9:28:50 AM, FileAttributes: A","4024","384"
"8:38:56.9126803 AM","conhost.exe","2076","CloseFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","","4024","384"
"8:38:56.9130971 AM","conhost.exe","2076","CreateFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
"8:38:56.9131189 AM","conhost.exe","2076","QueryBasicInformationFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","CreationTime: 10/6/2021 10:42:34 AM, LastAccessTime: 11/13/2021 9:28:50 AM, LastWriteTime: 10/6/2021 10:42:34 AM, ChangeTime: 11/13/2021 9:28:50 AM, FileAttributes: A","4024","384"
"8:38:56.9131259 AM","conhost.exe","2076","CloseFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","","4024","384"
"8:38:56.9132950 AM","conhost.exe","2076","CreateFile","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","4024","384"
